Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
12;-0,4439038;0,0565152;0,6950761;-0,4893257;-0,3363558;-0,8044503;-0,5169146;0,5203787;0,2340418;-0,2026704;0,2274096;0,9964408;0,9475862;-0,5791988;0,9473998;-0,9567242;0,7087162;-0,7396064;-0,4204685;-0,0868628;-0,4568891;0,7583178;0,4314635;0,2784849;-0,4916199;0,2684163;0,1985918;0,7275177;959;0
15;-0,0251478;0,3643487;0,2460940;0,1271543;-0,7313557;0,3186249;-0,1659016;-0,7025305;0,6701196;0,9012479;-0,9801845;-0,2940136;-0,3825619;-0,4885636;-0,0405986;-0,9499990;0,7899369;0,4986503;0,9405124;-0,8817602;-0,3882222;-0,6770017;-0,3936075;-0,8734641;-0,8393732;0,0506528;-0,5098642;0,9244586;85;0
6;-0,8575224;0,9620329;0,5541000;-0,5154064;0,3843622;-0,9163168;-0,3160634;0,5820859;0,4025018;0,6422704;0,8290069;-0,8975173;0,8161722;0,1773980;-0,9519156;0,2779191;0,8619891;0,2910120;0,5037810;-0,8372772;-0,3667896;0,4650621;-0,6553954;-0,2750952;0,9979296;0,9671028;0,1368692;0,2711392;44;0
3;-0,3791816;-0,8580521;0,3863513;0,1031986;0,8054906;0,9964949;-0,3732643;-0,9190388;-0,2218366;-0,9791358;0,5710481;0,7900774;-0,8096183;-0,3148734;-0,9617017;-0,5395678;-0,9952916;0,1016672;0,8644171;0,4299321;-0,7650744;-0,0286679;0,2097298;0,4956197;-0,4299892;-0,4542231;0,1164657;0,3766348;526;0
11;0,1663095;-0,6853386;-0,2575604;0,5092260;-0,0251848;-0,3895071;-0,5500755;0,7269355;0,5593942;-0,1497282;0,7493283;0,6756947;-0,3580678;0,1239619;0,6979068;0,5127495;-0,3008895;-0,9196558;0,6861225;-0,2107018;-0,5909176;0,9018623;-0,1590084;-0,0941657;0,9457028;-0,3490186;0,2414418;0,2215353;654;0
3;-0,5058387;-0,9246822;-0,2739604;0,5186917;0,3175770;-0,2946863;0,8972558;-0,3846832;-0,0621689;-0,5807175;-0,5893652;-0,8569710;-0,7554758;-0,0432843;0,1975952;0,3806710;0,4803428;-0,8937268;-0,1846168;-0,3695012;-0,7188190;-0,7459836;0,4120980;-0,2213599;-0,7129911;-0,9513855;-0,9196754;0,7583963;689;0
12;0,7912380;0,5927894;-0,8677162;-0,5433077;-0,8135840;-0,7281308;-0,3990829;-0,9240820;-0,7620838;-0,0977738;-0,5802493;0,6380496;0,5276895;-0,6081854;0,6321897;0,3820859;-0,9360387;-0,4453087;0,2519732;-0,0021641;-0,6851484;-0,8765361;0,7284385;-0,5248190;0,8490844;-0,1492139;-0,7705066;-0,6660873;129;0
18;0,2867194;0,7962595;0,8937006;-0,9530305;-0,7179258;-0,0901417;0,3413160;-0,9542147;0,7164381;0,5233996;0,8744341;0,1818955;0,1919433;-0,7278810;0,1563852;-0,7743734;0,0040759;0,7664476;0,4165412;-0,5601386;0,6027422;-0,2415597;-0,4195266;-0,8238588;-0,6902394;0,4324838;-0,9172277;0,9050228;955;0
11;-0,9821379;0,6088126;0,9900935;0,9122363;0,2438981;-0,0918819;0,9673360;-0,5294832;-0,1149037;-0,2063647;-0,1254637;0,2307849;0,1943451;-0,6602786;0,9265190;0,8813731;0,0690805;-0,9133864;-0,7728297;0,7549357;0,8265884;-0,6227539;0,1485403;-0,6016161;-0,8199969;0,4849696;-0,5577972;0,8540884;755;1
7;-0,7594774;-0,7567329;-0,4199963;0,3527868;-0,2885066;-0,3675787;-0,8773608;-0,2923122;0,1756634;-0,4355950;0,2173492;-0,5707352;-0,2298210;-0,4171825;0,0237151;0,3141799;-0,3670811;-0,6205778;0,7668284;-0,8095071;-0,5844161;0,8748310;0,7444829;-0,8283385;-0,7480349;0,9311049;0,7571013;0,0651524;735;0
20;-0,3264089;0,9002186;0,7120914;-0,1882206;0,8032462;-0,6407120;-0,9293881;-0,6887080;-0,4621509;0,3649014;0,8050158;0,9231763;0,5193810;0,5262743;-0,2516911;-0,4036686;-0,2291524;-0,8439040;-0,4981606;0,7114604;-0,7207484;-0,9736010;0,4032355;-0,0480148;-0,0695714;0,9931926;0,2655362;-0,6911189;855;0
15;0,1698416;-0,8299177;-0,3354803;0,0857924;-0,3890045;0,8568222;0,6755009;0,6198190;0,9711055;0,9034163;0,7029815;-0,4181590;-0,8586465;-0,0870265;-0,6531065;-0,5915734;-0,1826715;0,3142725;-0,2306242;0,4998414;-0,4841154;-0,6400368;0,1618446;0,7825834;0,4399939;0,8254900;-0,9000355;0,9928167;519;1
13;0,8308053;0,2262330;0,8788504;0,1236047;-0,0512562;0,5456733;-0,6189596;0,8511449;0,6571941;0,9378770;0,8563656;0,8166699;0,6173725;0,6020183;-0,8193204;-0,4604193;-0,3615719;0,7021715;0,2999230;-0,4215014;0,9731121;0,9927543;0,1648212;0,5799562;0,5689162;0,6067889;0,8588802;-0,6593869;163;0
17;-0,4796889;0,2393509;-0,3928255;-0,8946012;0,7097687;0,2989159;0,8791956;0,2349105;0,3676634;-0,1966649;-0,6599612;-0,5913417;0,7568573;0,4736008;-0,6030780;0,6470440;-0,5750618;-0,7666518;-0,7645668;0,4434752;-0,3537788;0,7367201;0,4635428;-0,8568820;-0,9033918;0,6394820;0,5087455;0,5667688;349;0
8;0,4644100;-0,3826244;0,3694047;0,5359269;0,2243128;0,3633743;-0,9164729;0,4994235;-0,3390221;-0,5026017;-0,1263148;0,8693100;0,6943988;0,9992036;-0,3521851;0,5055847;0,1856958;-0,3163072;0,6799621;0,5173014;-0,2144707;-0,0641373;-0,9327483;-0,4626199;-0,6080781;0,8405066;0,2910426;-0,1189266;862;0
16;0,6816038;0,6080382;-0,1801222;0,4509509;-0,1492231;0,7244456;0,6203383;0,9565674;-0,0259429;0,0595768;0,9468428;-0,9464465;0,1204675;0,4289205;0,2738865;0,2432720;-0,4137433;-0,7537955;0,9664928;-0,6864580;0,9436998;0,2025178;0,8996817;0,0028962;-0,1044330;0,5970893;-0,9202509;-0,9374705;212;0
17;-0,8675362;0,9301826;-0,3033897;0,2880448;0,3540058;-0,1977363;-0,4252649;-0,1370073;-0,0671756;0,8054889;-0,5351184;-0,2492111;0,1544473;0,0982401;0,6951242;0,5670351;0,7992799;-0,3221878;0,5819780;0,0611956;0,1578838;0,5338462;-0,2327223;-0,2178615;0,2645425;-0,1270852;0,0633503;0,3256043;448;0
6;0,4297835;0,3261482;0,9202693;-0,3585926;-0,3790096;0,4394610;-0,6984992;0,2386514;-0,4658444;-0,1540677;-0,8362571;-0,6345358;-0,1784832;-0,2412682;0,7509555;0,4491329;-0,6101089;-0,7387682;0,4946069;-0,4349726;-0,5947305;0,6972666;0,1266904;-0,2878984;0,7474218;-0,3057764;-0,7327475;0,4852184;79;0
17;0,2608776;-0,4963125;-0,1467201;0,3146541;-0,1885883;0,0926554;-0,0243579;-0,7412344;-0,9883068;-0,6417767;-0,9193792;-0,0199791;0,7168876;-0,1168523;-0,8782066;-0,7867179;0,0405825;-0,5379356;-0,3986702;-0,4516908;-0,1861779;0,5862415;-0,5574123;-0,1713982;-0,2595383;0,2473591;-0,0616727;0,2874757;828;0
1;0,1656499;-0,3565042;-0,1984555;0,1787712;0,7223670;-0,1355444;0,3677938;0,4700425;-0,3030198;0,0435416;-0,7062510;-0,6851067;-0,5226538;-0,1073042;0,4252633;0,3770332;-0,4026655;0,5539925;-0,7262292;-0,8090967;0,1936909;-0,6326498;0,5662773;0,5156618;-0,6631410;-0,6481087;0,9189813;0,8406546;377;0
8;0,7444715;-0,9720481;0,7370326;0,7578730;-0,8793540;-0,7619831;-0,3709500;-0,9991805;-0,6374086;0,7776893;0,8312657;-0,1869430;0,0253503;0,8852880;0,9778270;-0,2384102;0,8728581;-0,7353833;0,5078472;0,3157261;-0,1991210;0,4741317;-0,8920904;0,0846757;-0,8672841;-0,3452577;0,7306758;0,8694234;254;0
8;-0,0057449;0,6313454;0,5772068;-0,1403667;0,7211800;-0,7326522;-0,5457568;-0,9431718;0,8938725;-0,5958973;0,1886916;-0,3700511;-0,0722489;0,9469972;0,8058695;-0,7918676;0,7802115;0,0243815;-0,6373234;0,5930888;-0,1186357;0,7478414;0,9160674;0,0975123;-0,6424356;0,6778380;0,0036671;0,3326749;975;0
20;-0,7092810;-0,5668388;0,5999899;0,2466991;0,8850831;0,1944567;-0,9713706;-0,3551804;0,6651727;-0,7892667;0,4610779;-0,2359052;-0,8445920;0,2411085;0,8495929;0,9453982;-0,8663975;0,2980852;-0,9132582;0,1712458;0,9924908;0,3861996;-0,1581831;0,2170141;-0,7869263;0,3616265;0,6673981;-0,7656444;70;0
15;0,5180553;0,7806914;0,8173031;0,7054060;-0,1748616;-0,7917172;0,1130114;0,3683423;0,7205469;-0,8543285;0,4648398;0,1126291;-0,5447748;-0,4536741;0,7645669;-0,3868874;0,8974394;-0,6999261;0,0843070;-0,8449770;-0,9425708;0,9913858;0,7303696;0,4480169;0,0131746;-0,0739349;0,5815126;-0,8220857;756;0
20;-0,1312295;0,2170199;-0,1796892;-0,7728210;0,6444661;0,5972893;-0,7387278;-0,5305042;-0,6010562;0,9958264;0,8485169;0,3855607;-0,2436187;-0,7158035;-0,8902792;-0,0035138;-0,2588195;0,3402778;-0,7568738;0,2785765;0,4155662;-0,7140438;-0,0635024;-0,7719809;0,4176180;-0,2838728;-0,5985471;0,1640474;668;0
4;0,9998936;0,8276790;-0,1164405;-0,2046317;0,0774625;-0,7170779;0,6127272;0,0848311;-0,8147105;-0,4976041;0,2450390;-0,0172785;-0,4672354;-0,2834864;0,8378945;0,1131364;-0,2629750;-0,6486610;0,9434738;-0,2687751;0,6259220;-0,3389527;0,5007872;0,5703574;0,8652495;-0,9147267;-0,2856643;-0,0726918;519;0
3;-0,4442680;-0,3312229;0,3714713;-0,6195666;-0,5900674;0,3502790;-0,6215238;-0,9448231;0,0376900;0,4545401;0,5910844;0,1222798;0,3082456;0,3968814;0,1257387;0,0994223;-0,5528705;-0,1203609;-0,7905841;-0,4343687;0,3769865;-0,7266798;0,0350654;0,6112641;-0,4388618;-0,6033505;-0,2017149;-0,6549712;378;0
17;-0,5230068;0,7280524;-0,5391430;0,6721736;-0,7779556;0,2893554;-0,8862795;-0,8333579;-0,2358287;0,2140363;-0,0225493;-0,3696641;-0,3834136;0,4919128;0,2588238;0,3044054;0,5477409;-0,6036212;-0,6165253;0,3916229;0,9245570;0,6778946;0,5278018;-0,6379520;-0,2230884;0,2375030;-0,5400977;0,7323871;363;0
18;0,1326762;-0,6943033;-0,0743305;0,6157299;-0,2001243;-0,1485399;-0,0821237;0,1335040;-0,1170750;0,8179387;0,4819239;-0,5047286;0,6752986;0,2051199;-0,4826830;0,4831169;0,7892941;-0,2957635;0,6183310;-0,6096848;-0,0641618;0,6602487;-0,5178758;-0,6998637;-0,1319908;0,2429817;0,8321854;0,1004705;265;0
16;0,9904981;-0,7074319;-0,5709146;0,2110715;0,7626988;-0,8498171;-0,9721987;-0,3788037;0,2149873;0,3788928;0,8274007;0,7961148;0,5973484;0,8319802;0,4850268;-0,4009388;-0,5415137;-0,7000955;-0,0916182;-0,4473106;0,7629800;-0,8084693;0,9302580;0,9457205;0,0178667;-0,1692039;0,3372940;-0,2328489;247;0
13;0,3866282;-0,7887743;0,2691255;-0,0615397;0,4579233;-0,4853035;0,1756647;0,3157853;-0,3299770;-0,2376460;0,0852081;0,2939331;-0,7519994;-0,1221615;-0,5801343;0,7220295;0,8385800;0,1755974;-0,8729282;0,0459410;-0,6381832;0,3542572;0,3805464;0,0947015;0,9535036;0,5191989;-0,2616517;0,7826521;594;0
11;0,4791406;0,4214967;0,6427031;0,9702710;-0,7294467;-0,2763410;-0,4618374;0,4188984;0,8429084;-0,8267024;-0,2551553;-0,0905859;-0,7825666;-0,5645962;0,0321612;-0,6276513;-0,3944192;-0,9505299;-0,5764009;-0,5251262;-0,8689033;0,7192811;-0,8029398;0,0065455;0,1818640;-0,9888673;-0,2099402;0,0669220;285;0
8;-0,2685915;0,4282052;0,7621861;-0,1010109;0,2294862;-0,8084410;-0,5328791;0,6278544;0,4956859;0,4637477;0,5314001;-0,1514382;-0,8097659;-0,1162589;0,2476396;0,9126835;0,6577345;-0,7502270;-0,2676071;-0,3975547;-0,2842248;-0,9658187;-0,3614649;0,7921948;-0,7824803;-0,9015644;0,9436371;0,0232320;685;0
16;0,9126718;0,4510922;0,3641240;-0,1109589;-0,7838458;-0,3521504;0,6848388;0,4252357;0,6731803;0,6737150;-0,6836121;-0,9573222;-0,5977127;-0,6229326;-0,8501242;-0,1911007;-0,3482101;-0,1795456;0,8226146;-0,9496613;-0,5264885;0,0934404;-0,9031012;0,0957960;0,8790219;-0,8811983;-0,8084931;0,3664155;93;0
19;0,5885313;-0,5529504;0,2412298;0,1673346;0,4062084;-0,1963349;0,0482739;0,1748939;0,9857189;-0,1477479;-0,5522600;0,6914091;-0,0554103;-0,7740321;-0,5832685;0,1744370;-0,5797314;-0,5140904;0,0138740;-0,5981177;0,7460205;0,2864540;-0,4583660;0,0334708;-0,9304918;0,3446614;-0,8391603;-0,9482762;276;0
18;-0,7448322;0,4890964;-0,1614870;-0,2573716;-0,0214668;-0,9527516;-0,4696390;0,5982435;-0,8164079;0,7426979;0,2648770;-0,4640883;0,9642626;0,4144890;0,3699334;0,0696810;-0,7592528;0,7621400;-0,2434754;-0,0431887;0,8371913;-0,4613052;0,6799073;-0,5936738;-0,1382849;0,4551105;-0,4972534;-0,4597175;221;0
5;-0,6111143;0,7987672;-0,3182170;0,8861210;0,6418610;-0,1783798;-0,2252121;0,5294135;-0,7084215;-0,8088214;0,7511168;0,3974303;0,2086271;0,7069276;-0,2177058;0,2010303;-0,3314303;0,7735838;0,5359061;-0,0803454;-0,3665605;0,9083643;-0,7105677;-0,6825885;-0,6318668;-0,5109361;-0,8725549;0,8117491;325;0
0;-0,3939011;-0,7691468;0,6990505;-0,7287549;-0,0864092;-0,7987651;0,6811009;-0,2683426;-0,2088204;0,9429697;0,3167576;0,5493223;-0,3846488;0,3187793;0,4084882;-0,3356110;0,8221138;-0,0037790;-0,7765717;-0,2683206;0,6047298;-0,7086891;-0,3849736;0,5701853;0,0880359;0,3695510;-0,0862192;-0,0790208;768;1
3;-0,5369984;-0,9003157;-0,4805856;-0,8150619;0,3084251;-0,4788419;0,3992857;0,6734650;-0,3100464;0,4920088;0,3487823;-0,8989045;0,4873447;-0,4807274;-0,1401821;-0,0398050;0,0029431;-0,3227863;-0,8554932;-0,3563316;-0,1381809;-0,2924698;0,4697361;-0,9940058;-0,5218186;-0,9032281;-0,9203939;-0,6213915;799;1
20;-0,2663228;-0,5261860;0,1248173;0,4334207;0,9792401;-0,8019472;0,2761167;0,0003559;-0,4631057;-0,5639935;0,1442330;-0,5391140;-0,1341188;0,7113563;-0,0887303;-0,1947095;0,1985093;-0,2543866;-0,0499685;-0,6642812;-0,2554176;0,9497369;0,4923895;0,8160673;0,2190097;-0,4828186;0,6391548;-0,4147164;747;0
20;-0,4735499;0,2285816;0,3625370;-0,4679049;0,2990559;0,3043380;0,3477028;0,7033860;-0,0875728;-0,6198231;-0,2640402;-0,1744126;-0,9373118;0,5792736;-0,3539326;0,8621388;-0,2046866;-0,2653944;-0,8686721;0,2516943;-0,0137947;-0,3268292;0,5859724;-0,7541806;0,2257079;-0,6057546;0,9492286;0,5354771;436;0
20;0,0764404;-0,8202859;-0,3386063;-0,0356234;0,9533471;0,2034338;-0,1963382;-0,3451131;-0,1824737;-0,2658919;-0,9525383;0,2829584;-0,3130124;0,7743298;-0,4816295;0,6077663;-0,4532187;0,3611112;-0,5551579;0,9229210;0,1650012;0,6548071;0,8836792;-0,1739056;0,2812968;-0,7531472;0,0632618;0,3073027;452;0
20;-0,1430916;0,1038081;0,4202764;0,8167710;0,5825812;0,7250863;0,1536099;0,7982503;0,0978177;0,7493474;-0,2243449;-0,4499776;-0,4691937;0,2157548;-0,0632742;-0,4324530;0,6657985;0,3053533;-0,8941856;0,4065315;0,0403754;-0,8034053;-0,6773664;0,3324812;0,4710138;-0,9695330;0,5899500;-0,1474135;390;1
13;0,3002277;-0,0980090;0,2085630;0,2176138;-0,8831879;-0,0943153;0,5627708;-0,3337250;0,7472854;0,2522068;-0,0821290;0,0154672;-0,0870222;0,4710101;-0,8845722;0,0127936;-0,0283006;0,6644803;-0,2811889;0,8431401;-0,0492329;0,4622373;-0,2344059;-0,4292651;-0,1798467;0,6989725;0,2458302;0,2939847;252;0
12;0,3001099;0,3230284;0,1624026;0,0702992;-0,5614307;0,4925412;-0,9169961;-0,7653162;0,2982522;-0,6413666;0,5331296;0,7860071;-0,7186669;0,0938796;0,6981816;0,4687142;0,8200460;0,4202117;0,2246270;0,9624910;0,5354286;0,9304508;-0,6356072;-0,8111232;-0,1521256;-0,4642244;0,8052052;-0,8179464;423;0
1;-0,5614161;0,4754647;-0,9453748;0,9812033;0,4238973;0,2563000;-0,7024228;-0,8047349;0,0791840;0,0203926;-0,1017887;-0,1592627;-0,2313544;0,8653403;0,1412095;0,8471629;-0,2408854;0,5307810;-0,9121418;-0,8927577;-0,6071875;-0,3842382;-0,8137180;-0,8327089;0,6396036;-0,7254425;-0,7994726;0,7275600;107;0
6;0,1504227;0,1173454;0,3691439;0,9317825;-0,6497519;0,9993233;0,2051893;0,3390772;-0,9302713;0,8540515;-0,9608332;0,6730958;-0,1945554;-0,5588039;0,7822042;0,6678523;0,0741710;0,5735518;-0,4770409;-0,1709778;-0,6617843;0,5925688;0,3362476;-0,9646475;-0,2271736;-0,3431662;0,1460294;0,4077612;433;0
10;-0,7129436;0,7623713;-0,3073064;0,8989013;0,4058714;-0,3176365;0,5611018;0,3631996;-0,5080873;0,8663467;0,4418595;0,3409824;-0,3248928;0,2576507;0,7254166;0,8749496;-0,1778858;0,5315211;0,7618533;-0,9262960;-0,3650064;0,4491119;-0,5150679;-0,8770487;-0,2732683;-0,5793266;-0,2517658;0,6048799;46;0
14;0,7918594;0,8971499;0,2371409;-0,6354874;-0,3670605;-0,7194909;-0,6068644;0,5126589;-0,6231509;0,3272830;0,8723937;-0,8747611;0,0233619;-0,0466337;-0,4895651;0,8505010;-0,1080619;0,2913595;-0,9231178;0,3781459;0,7483453;-0,6607749;0,5931163;-0,6026961;-0,0594793;-0,2612196;-0,4381498;-0,1093795;351;0
8;0,9410920;0,5060970;-0,0656317;-0,4148298;0,0066910;0,1701086;-0,1746284;0,5064133;0,0425334;-0,3399567;0,6609833;0,7198932;0,3402735;-0,8674338;-0,7659979;0,5233613;-0,8712285;-0,0341918;0,9568261;0,7996640;-0,3199756;0,1601731;0,7375621;0,8339445;0,6176232;0,7315538;-0,4934606;-0,9637194;637;0
18;-0,5528290;0,3624443;-0,2768381;0,5926714;0,0074271;-0,2137816;0,4845832;0,9224100;0,0606562;0,4993628;-0,6786404;0,9518641;-0,6786121;0,6325352;0,2545813;-0,7875751;-0,2656075;-0,4055356;0,5011817;0,0608932;0,3809511;0,0586502;0,1246729;0,7402734;0,9189991;-0,2306235;-0,0100866;-0,7410029;635;0
19;-0,1045100;0,0966927;-0,3696279;0,4240826;-0,0677784;-0,3168612;0,9571496;-0,3075951;0,7755386;0,7889720;-0,0254466;-0,5780135;0,4140004;0,9806336;0,3857553;0,5363038;-0,8113559;-0,1624172;-0,5578993;-0,8786892;0,3019518;-0,3308407;0,9809662;-0,9064069;0,9848925;-0,0326702;0,1078257;-0,1697860;361;0
16;-0,3978511;0,5808692;0,6877621;-0,9411822;0,7793985;-0,8179744;-0,2215105;-0,7399595;-0,3662864;0,8198735;0,4119341;0,4253809;-0,9833663;-0,8502999;0,6396937;-0,1715498;-0,1146381;-0,9305110;0,7336792;-0,5936143;0,1922525;-0,4076062;-0,6224139;-0,1113760;-0,1065652;-0,6645800;0,2816179;0,3090520;778;0
1;-0,5065886;0,3137116;-0,1248750;-0,9581948;0,0135104;-0,2837302;0,4083649;-0,0538669;0,3694333;0,1668454;-0,6311441;0,3799840;-0,7062528;0,5128729;-0,7103399;-0,7931765;-0,0573088;-0,1878302;-0,5843415;0,5529203;0,1668697;0,1356406;-0,8743206;-0,0471071;0,2489929;0,4613571;-0,3788116;0,7305598;600;0
3;0,7956193;0,0762191;0,7496135;-0,4601330;-0,7911541;0,7001358;0,1287468;-0,1349946;-0,0826968;-0,3299095;-0,1252351;0,7327672;0,3593518;-0,2765712;-0,4296989;0,6364485;0,9961256;0,0056708;-0,4034072;0,3577745;0,5916654;0,7805669;-0,1913356;0,6722723;-0,8343129;0,7619723;-0,3002517;-0,7925902;295;0
0;0,4639907;0,3851807;-0,0056474;0,9741759;0,6227944;-0,0704658;0,0481762;0,6163153;0,5848208;-0,9288183;-0,1167088;0,3448226;-0,0947723;0,0420453;-0,7751352;-0,9246523;-0,0216425;-0,4587015;0,3886951;0,9637336;0,6573618;-0,8356973;0,2335397;0,0815207;-0,9718444;-0,5278482;0,7756054;0,4301529;169;0
2;-0,9081205;-0,9952236;-0,2414167;-0,0509858;0,8063765;0,3375920;-0,6570677;-0,7552970;-0,3078392;-0,9038381;-0,0604200;0,6812100;-0,9482082;-0,8158691;0,1862574;0,1138754;-0,5087727;0,8946053;-0,3629200;0,6845352;0,1226394;0,0833545;-0,8398607;-0,6652533;-0,4037953;0,4230335;-0,3305793;0,7515660;356;0
11;-0,2255757;-0,6039036;-0,8060323;-0,1915862;-0,4237084;-0,1503412;-0,9279508;0,1393780;-0,9816197;0,2750914;0,2456627;-0,9378747;0,6886653;-0,4926808;-0,5934561;-0,6422463;0,7010354;0,2642754;0,7040810;-0,7804267;0,8862741;-0,9522366;0,0230098;0,3975569;0,1732338;0,3821194;-0,0862146;-0,3599383;472;0
2;-0,7310419;-0,6626245;-0,0484039;-0,4381108;0,0874889;0,7369332;0,0779660;-0,8924089;0,2548396;-0,4907415;-0,9504036;0,8481952;0,7601503;0,0700928;-0,3307342;0,1072935;0,2786537;0,0845830;-0,7978962;0,8136687;0,0498030;-0,5215975;0,2940694;-0,3533490;-0,5751847;-0,5796441;0,4119448;0,4560614;778;0
6;-0,2758679;-0,7411382;0,2397192;-0,9253244;-0,1659351;-0,5100203;0,4574817;-0,1968239;-0,9950706;-0,5335238;-0,5804075;-0,8937508;0,2382309;-0,0779804;0,0970677;0,6874375;-0,9386861;0,5276371;0,0147936;0,2701650;-0,1027118;-0,4074720;-0,3032323;0,3321188;0,3218895;-0,8500534;-0,0864469;0,7221964;971;0
7;0,9972555;-0,3294096;0,7516351;-0,2426067;-0,9870788;-0,8929402;0,3625467;0,7243458;-0,2712347;0,6549423;0,8223885;0,6393672;0,8026523;-0,2552525;0,7740767;-0,0194238;0,2414647;-0,1339478;0,0509501;-0,6537943;-0,7469653;0,2214171;0,0154467;0,5176031;-0,8190175;0,6145534;-0,7325508;0,2060321;471;0
5;0,9152594;0,4770464;0,5839797;0,1262311;0,1795401;0,1058163;-0,7143591;-0,1879079;-0,5501001;0,8610177;0,7616392;-0,5578934;-0,6170351;-0,7350184;0,5662486;0,6105961;-0,4960942;-0,3651934;-0,0393948;0,9393736;-0,5237738;-0,4320491;0,3827382;-0,1483515;0,5106358;-0,7238668;-0,0630815;0,5372437;706;0
5;-0,0058933;-0,8837978;-0,0470489;-0,3832191;-0,0275454;0,6317773;0,3903345;-0,1349610;-0,1710510;-0,1789587;-0,6009833;0,1261168;0,7312071;-0,2497616;-0,2223404;0,2090504;-0,8536329;-0,7604462;-0,7602415;0,6225898;-0,5074742;-0,3368099;-0,8742515;0,0185262;-0,0962813;-0,2819226;0,7804737;0,1899349;177;0
16;0,8039037;-0,6599365;-0,2987320;-0,3316873;-0,1147306;-0,0577390;0,5604205;0,7813571;0,9413780;-0,9343641;0,0522666;0,3902240;0,0336747;0,3995810;0,3414713;0,4909338;0,1769734;-0,6280258;-0,8784879;-0,4715634;-0,7990170;-0,5003548;-0,4980340;-0,0098391;-0,0205684;-0,0055541;-0,7090219;0,4851350;345;0
19;0,2413658;0,3144905;0,9909410;0,9627632;-0,3736965;-0,6496266;-0,1685705;0,0012515;-0,6365081;-0,0521407;0,7947655;-0,2486360;0,4174034;-0,1358215;-0,0600565;-0,9879846;0,8485875;-0,3054052;0,7591306;-0,1269148;-0,4192323;-0,6227380;0,2427291;0,4213232;0,9070727;0,4739985;0,0775474;-0,1377394;437;1
6;0,4414662;-0,6718202;-0,9682820;0,1576301;-0,9052452;0,7050365;-0,6645801;0,6994509;-0,9913419;0,5655799;-0,6977346;0,7639348;0,7925762;0,2203781;-0,6760753;0,5403564;0,6609801;-0,0385344;0,5155683;-0,9273734;0,7570683;0,6376717;0,3789169;-0,1858075;0,4834885;0,5233126;-0,2518681;0,1981625;285;0
9;0,6516351;0,2200588;-0,3666644;-0,0371737;-0,6918995;-0,8555709;0,5501634;-0,9801305;-0,3067769;-0,5662576;-0,0307070;0,5421565;-0,7268002;0,6296552;-0,9782074;0,4247243;0,9593850;0,5481752;-0,8052097;-0,4883403;-0,5441366;0,6347785;0,6356459;-0,7308464;0,4865454;-0,5893790;0,3584822;-0,2544856;330;0
7;0,1772389;-0,3134515;0,1254404;-0,6914125;-0,8998337;0,1794048;-0,5241957;0,9224396;0,4729103;-0,7210427;-0,4741950;0,0656477;-0,0717494;0,0570803;-0,1976067;0,8437137;-0,4543124;0,9174448;0,6505945;0,8247837;-0,8856019;-0,5659793;0,1214536;0,1612604;0,2467699;0,4801328;0,6660768;-0,0403677;987;0
15;-0,4857530;-0,9464055;-0,3784529;-0,0031759;0,9137750;0,2842740;-0,7744846;0,0990723;-0,0873394;-0,2731678;-0,5846641;-0,0611056;-0,7507990;0,1369671;0,3117486;-0,5820511;0,5089950;-0,5264221;0,7466170;-0,0492858;0,6696479;0,7617664;0,6171237;-0,6008279;-0,3241884;0,4230773;-0,2191846;-0,9182272;843;0
18;-0,3013254;0,7455067;0,7999109;-0,1261112;0,4690590;-0,5023862;-0,6832326;0,5709762;-0,5379610;-0,9027898;0,9822225;-0,3545070;-0,8946670;0,1833028;-0,5046971;-0,1960117;-0,3428158;-0,4817905;0,5650921;0,2944318;0,7557169;0,7451109;0,1733889;-0,8103452;0,1796783;0,5199599;-0,0658754;-0,6758492;467;0
8;-0,8887487;0,9785574;-0,1233972;0,4446621;0,3313497;-0,8768179;-0,8575562;-0,5190163;-0,2720225;0,8627468;-0,4779309;0,3374929;0,4930217;0,2209929;0,1120024;-0,8813156;0,3905608;0,3936641;0,3923729;0,8637235;0,1944279;-0,0334366;-0,8441187;0,0486892;0,6816122;-0,3847237;0,0617783;0,0287819;76;0
17;0,6853143;-0,2857355;0,0094077;0,5701895;-0,6506447;0,6800490;-0,0467768;0,8653277;0,0344212;0,3423611;-0,4095964;-0,6724627;0,6821496;0,8791922;0,3558311;-0,4656061;-0,1913473;0,0141428;-0,4719867;0,5020215;0,6247815;0,1953622;0,7364493;-0,0925898;-0,7079381;-0,3329888;-0,1394746;0,6113441;334;0
13;-0,8562587;0,4691302;-0,8494873;-0,8520395;-0,5967141;0,9595291;0,4970838;0,9747834;0,9903990;0,9742408;-0,7589125;0,3676342;-0,4697612;0,4868417;0,4402621;-0,7322204;-0,7887542;-0,7465216;0,1063018;0,6052179;-0,5299610;-0,8590323;0,5905362;-0,3701345;-0,6099061;0,8121298;0,9254633;-0,1267086;682;0
